type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-10-21 16:38:42,51.49605708,0.28102616,11.18,55.375,,19.330,106,17,41,,
T,2025-10-21 16:38:43,51.49601142,0.28129775,10.90,55.229,,19.250,106,18,41,,
T,2025-10-21 16:38:44,51.49596690,0.28158667,10.77,55.466,,19.430,105,18,41,,
T,2025-10-21 16:38:45,51.49591757,0.28184397,10.73,55.049,,19.220,104,18,41,,
T,2025-10-21 16:38:46,51.49586304,0.28211378,10.70,52.242,,19.580,104,18,40,,
T,2025-10-21 16:38:47,51.49582740,0.28240223,10.52,52.803,,20.220,103,18,40,,
T,2025-10-21 16:38:48,51.49579516,0.28266228,10.67,51.890,,19.680,102,19,40,,
T,2025-10-21 16:38:49,51.49575190,0.28293418,10.80,50.159,,20.330,103,20,40,,
T,2025-10-21 16:38:50,51.49571511,0.28321861,10.93,50.595,,20.540,103,20,40,,
T,2025-10-21 16:38:51,51.49566849,0.28350310,10.91,48.424,,20.250,104,19,40,,
T,2025-10-21 16:38:52,51.49563426,0.28376447,11.01,47.587,,19.640,103,19,40,,
T,2025-10-21 16:38:53,51.49559170,0.28404766,10.93,46.944,,19.590,103,19,41,,
T,2025-10-21 16:38:54,51.49556470,0.28430315,10.99,46.069,,19.510,102,19,41,,
T,2025-10-21 16:38:55,51.49553385,0.28458155,10.82,46.317,,19.320,101,17,41,,
T,2025-10-21 16:38:56,51.49550898,0.28484683,10.76,45.367,,19.160,101,16,41,,
T,2025-10-21 16:38:57,51.49547286,0.28513441,10.75,46.182,,19.020,100,17,41,,
T,2025-10-21 16:38:58,51.49544164,0.28541414,10.91,45.331,,18.840,100,17,41,,
T,2025-10-21 16:38:59,51.49541755,0.28568327,11.14,46.129,,18.640,99,17,41,,
T,2025-10-21 16:39:00,51.49540762,0.28592707,10.89,44.274,,18.660,97,18,41,,
T,2025-10-21 16:39:01,51.49539057,0.28617977,10.95,42.530,,17.840,94,20,41,,
T,2025-10-21 16:39:02,51.49537686,0.28643909,10.96,42.822,,17.360,92,20,41,,
T,2025-10-21 16:39:03,51.49537674,0.28667776,10.80,42.825,,16.880,90,19,41,,
T,2025-10-21 16:39:04,51.49538734,0.28693084,10.66,44.469,,16.830,87,19,41,,
T,2025-10-21 16:39:05,51.49539600,0.28717253,10.55,45.514,,16.040,86,20,41,,
T,2025-10-21 16:39:06,51.49540621,0.28739989,10.45,47.025,,15.270,83,21,41,,
T,2025-10-21 16:39:07,51.49542083,0.28760764,10.55,47.008,,14.290,84,21,41,,
T,2025-10-21 16:39:08,51.49544761,0.28779908,10.60,46.725,,13.580,82,21,41,,
T,2025-10-21 16:39:09,51.49545804,0.28798925,10.71,48.004,,12.510,80,20,41,,
T,2025-10-21 16:39:10,51.49548543,0.28815265,10.83,48.317,,10.930,75,20,41,,
T,2025-10-21 16:39:11,51.49549975,0.28830136,11.25,48.415,,10.210,75,18,41,,
T,2025-10-21 16:39:12,51.49553107,0.28841295,11.86,47.638,,8.980,68,17,41,,
T,2025-10-21 16:39:13,51.49559955,0.28841954,11.61,47.233,,7.010,21,15,41,,
T,2025-10-21 16:39:14,51.49564331,0.28850517,11.86,47.932,,7.340,42,14,41,,
T,2025-10-21 16:39:15,51.49569658,0.28858537,12.65,48.040,,7.890,47,16,40,,
T,2025-10-21 16:39:16,51.49569446,0.28873913,12.87,47.764,,10.210,77,16,41,,
T,2025-10-21 16:39:17,51.49566778,0.28885799,13.03,47.577,,9.160,89,16,41,,
T,2025-10-21 16:39:18,51.49567843,0.28899871,12.92,49.143,,9.460,94,18,41,,
T,2025-10-21 16:39:19,51.49560949,0.28910940,13.28,50.251,,9.250,126,20,41,,
T,2025-10-21 16:39:20,51.49555992,0.28914915,13.56,50.535,,7.320,153,19,41,,
T,2025-10-21 16:39:21,51.49547643,0.28916194,13.14,50.842,,9.780,169,16,41,,
T,2025-10-21 16:39:22,51.49544372,0.28911644,13.07,50.423,,8.130,204,15,41,,
T,2025-10-21 16:39:23,51.49536949,0.28904497,12.95,50.609,,9.400,209,15,41,,
T,2025-10-21 16:39:24,51.49529803,0.28897257,12.86,50.903,,9.150,216,16,41,,
T,2025-10-21 16:39:25,51.49519064,0.28893107,12.32,52.443,,10.960,205,15,41,,
T,2025-10-21 16:39:26,51.49510201,0.28890011,11.71,49.928,,10.050,197,16,40,,
T,2025-10-21 16:39:27,51.49500087,0.28888100,11.72,50.339,,11.720,187,17,41,,
T,2025-10-21 16:39:28,51.49491501,0.28885580,11.49,50.216,,11.190,188,16,41,,
T,2025-10-21 16:39:29,51.49482251,0.28881865,11.24,51.778,,10.110,189,17,41,,
T,2025-10-21 16:39:30,51.49470992,0.28881018,11.27,53.152,,10.850,187,17,41,,
T,2025-10-21 16:39:31,51.49463558,0.28879602,11.34,53.567,,8.770,184,17,41,,
T,2025-10-21 16:39:32,51.49454160,0.28883281,11.96,54.345,,9.730,175,17,41,,
T,2025-10-21 16:39:33,51.49445537,0.28887293,12.84,53.801,,9.990,170,17,41,,
T,2025-10-21 16:39:34,51.49438364,0.28904498,12.36,53.586,,10.830,150,18,41,,
T,2025-10-21 16:39:35,51.49429059,0.28909710,12.77,52.821,,10.530,158,18,41,,
T,2025-10-21 16:39:36,51.49415069,0.28906704,12.23,53.683,,14.010,176,18,42,,
T,2025-10-21 16:39:37,51.49403916,0.28904137,12.37,54.480,,13.780,185,17,42,,
T,2025-10-21 16:39:38,51.49392961,0.28898474,12.18,53.977,,13.820,191,17,42,,
T,2025-10-21 16:39:39,51.49379974,0.28888776,12.24,53.688,,17.640,193,16,42,,
T,2025-10-21 16:39:40,51.49365052,0.28886805,12.18,54.224,,16.760,190,14,42,,
T,2025-10-21 16:39:41,51.49348609,0.28879895,12.12,54.443,,17.610,192,14,42,,
T,2025-10-21 16:39:42,51.49333606,0.28874738,11.73,53.517,,18.250,192,13,42,,
T,2025-10-21 16:39:43,51.49318051,0.28864680,11.34,52.312,,20.720,192,12,42,,
T,2025-10-21 16:39:44,51.49299943,0.28862424,11.41,54.754,,20.170,192,15,42,,
T,2025-10-21 16:39:45,51.49280330,0.28858861,11.28,53.592,,21.450,190,15,42,,
T,2025-10-21 16:39:46,51.49263216,0.28852220,11.43,52.682,,20.750,190,15,42,,
T,2025-10-21 16:39:47,51.49245163,0.28846950,11.46,51.432,,21.120,190,15,42,,
T,2025-10-21 16:39:48,51.49227547,0.28842056,11.64,51.118,,20.890,190,16,42,,
T,2025-10-21 16:39:49,51.49207886,0.28837286,11.82,51.011,,21.590,190,17,42,,
T,2025-10-21 16:39:50,51.49185816,0.28830580,11.62,50.356,,23.540,190,16,42,,
T,2025-10-21 16:39:51,51.49166616,0.28826413,12.07,50.894,,22.400,189,15,42,,
T,2025-10-21 16:39:52,51.49146700,0.28816980,12.05,51.227,,22.730,191,16,42,,
T,2025-10-21 16:39:53,51.49125744,0.28811385,11.69,49.920,,22.450,191,15,42,,
T,2025-10-21 16:39:54,51.49105810,0.28807681,11.54,48.865,,21.570,190,14,41,,
T,2025-10-21 16:39:55,51.49086402,0.28803189,11.70,48.080,,21.970,190,14,42,,
T,2025-10-21 16:39:56,51.49069307,0.28799006,11.79,48.353,,20.600,189,14,42,,
T,2025-10-21 16:39:57,51.49051552,0.28792942,11.91,47.252,,20.290,191,14,42,,
T,2025-10-21 16:39:58,51.49034429,0.28790134,11.96,48.274,,19.990,190,13,42,,
T,2025-10-21 16:39:59,51.49015428,0.28782219,12.02,48.052,,20.390,192,12,42,,
T,2025-10-21 16:40:00,51.48997270,0.28779061,11.81,47.725,,19.620,191,13,42,,
T,2025-10-21 16:40:01,51.48980505,0.28774256,12.05,46.123,,19.690,190,16,42,,
T,2025-10-21 16:40:02,51.48964122,0.28771967,12.13,45.401,,18.900,188,14,42,,
T,2025-10-21 16:40:03,51.48944638,0.28768596,12.11,46.534,,19.550,187,14,41,,
T,2025-10-21 16:40:04,51.48927726,0.28766254,11.86,47.645,,18.560,187,15,42,,
T,2025-10-21 16:40:05,51.48910766,0.28759422,12.15,47.747,,19.240,189,15,42,,
T,2025-10-21 16:40:06,51.48896234,0.28754458,12.04,48.132,,17.290,189,15,42,,
T,2025-10-21 16:40:07,51.48880834,0.28749458,11.67,49.468,,17.090,190,14,42,,
T,2025-10-21 16:40:08,51.48866083,0.28745151,11.54,49.337,,17.070,190,14,42,,
T,2025-10-21 16:40:09,51.48853186,0.28734916,11.88,52.058,,16.000,192,14,42,,
T,2025-10-21 16:40:10,51.48838767,0.28729719,11.59,52.457,,16.600,191,13,42,,
T,2025-10-21 16:40:11,51.48824770,0.28728525,11.92,51.653,,16.360,190,12,42,,
T,2025-10-21 16:40:12,51.48812087,0.28725006,12.04,51.768,,15.290,189,13,42,,
T,2025-10-21 16:40:13,51.48798631,0.28720124,12.73,52.148,,15.300,192,13,42,,
T,2025-10-21 16:40:14,51.48787744,0.28720198,12.74,51.944,,13.750,187,12,42,,
T,2025-10-21 16:40:15,51.48775166,0.28716841,13.36,52.950,,14.520,188,12,42,,
T,2025-10-21 16:40:16,51.48761967,0.28714155,14.58,52.598,,14.560,188,13,42,,
T,2025-10-21 16:40:17,51.48756612,0.28712340,15.46,52.545,,9.560,187,12,42,,
T,2025-10-21 16:40:18,51.48752323,0.28712773,16.50,52.752,,6.940,180,11,42,,
T,2025-10-21 16:40:19,51.48745288,0.28710026,19.82,51.877,,7.950,186,9,42,,
T,2025-10-21 16:40:20,51.48738976,0.28711000,21.37,52.584,,7.630,183,8,42,,
T,2025-10-21 16:40:21,51.48740627,0.28710152,15.99,53.099,,3.850,182,10,42,,
T,2025-10-21 16:40:22,51.48737782,0.28710531,15.42,51.828,,3.930,173,9,42,,
T,2025-10-21 16:40:23,51.48734290,0.28715726,14.84,51.529,,4.220,163,9,42,,
T,2025-10-21 16:40:24,51.48729917,0.28722433,14.28,51.054,,5.120,156,11,42,,
T,2025-10-21 16:40:25,51.48724804,0.28725830,13.97,51.113,,5.320,155,13,42,,
T,2025-10-21 16:40:26,51.48714491,0.28726056,13.14,50.918,,11.100,166,16,42,,
T,2025-10-21 16:40:27,51.48704045,0.28728068,12.69,51.354,,10.580,169,15,42,,
T,2025-10-21 16:40:28,51.48696529,0.28727069,12.42,51.091,,10.450,178,15,42,,
T,2025-10-21 16:40:29,51.48688137,0.28719141,11.98,50.397,,11.020,193,14,42,,
T,2025-10-21 16:40:30,51.48680710,0.28710421,11.82,48.798,,10.780,207,13,42,,
T,2025-10-21 16:40:31,51.48675967,0.28699344,11.67,47.208,,10.510,218,13,42,,
T,2025-10-21 16:40:32,51.48670225,0.28690933,11.57,46.339,,9.310,223,12,42,,
T,2025-10-21 16:40:33,51.48664519,0.28680029,11.93,46.123,,9.970,232,12,42,,
T,2025-10-21 16:40:34,51.48658462,0.28670663,12.67,46.826,,9.560,228,12,42,,
T,2025-10-21 16:40:35,51.48658268,0.28652000,13.06,46.331,,10.860,250,13,42,,
T,2025-10-21 16:40:36,51.48662095,0.28633961,13.14,45.897,,10.080,268,14,42,,
T,2025-10-21 16:40:37,51.48669434,0.28625174,13.64,44.617,,7.370,286,15,42,,
T,2025-10-21 16:40:38,51.48666611,0.28613028,13.80,47.032,,6.210,261,15,42,,
T,2025-10-21 16:40:39,51.48670107,0.28608194,14.48,46.739,,2.280,279,12,42,,
T,2025-10-21 16:40:40,51.48674727,0.28607979,15.10,46.426,,2.770,307,11,41,,
T,2025-10-21 16:40:41,51.48684319,0.28606327,15.39,46.369,,4.190,335,12,42,,
T,2025-10-21 16:40:42,51.48706040,0.28599534,13.87,47.079,,10.220,336,13,42,,
T,2025-10-21 16:40:43,51.48717503,0.28593452,13.76,47.727,,8.890,332,14,42,,
T,2025-10-21 16:40:44,51.48729703,0.28589559,13.28,47.983,,9.360,335,14,42,,
T,2025-10-21 16:40:45,51.48741160,0.28590587,12.80,45.360,,8.530,340,14,42,,
T,2025-10-21 16:40:46,51.48750912,0.28590371,12.34,45.347,,8.140,355,15,42,,
T,2025-10-21 16:40:47,51.48763431,0.28596202,11.88,44.906,,10.550,8,16,42,,
T,2025-10-21 16:40:48,51.48774872,0.28597466,11.52,44.043,,9.400,7,15,42,,
T,2025-10-21 16:40:49,51.48781913,0.28599023,11.73,45.481,,9.450,3,15,42,,
T,2025-10-21 16:40:50,51.48790858,0.28597845,11.79,44.700,,9.280,357,16,42,,
T,2025-10-21 16:40:51,51.48799127,0.28599871,12.19,41.785,,9.000,356,18,42,,
T,2025-10-21 16:40:52,51.48805819,0.28599053,12.52,40.965,,8.270,354,18,42,,
T,2025-10-21 16:40:53,51.48805902,0.28600843,12.07,39.481,,4.430,355,18,42,,
T,2025-10-21 16:40:54,51.48809308,0.28597072,12.19,38.775,,2.140,354,17,42,,
T,2025-10-21 16:40:55,51.48813288,0.28596475,12.61,38.905,,3.490,352,16,42,,
T,2025-10-21 16:40:56,51.48816173,0.28597289,12.39,37.904,,2.790,14,15,42,,
T,2025-10-21 16:40:57,51.48820850,0.28596717,12.36,39.244,,4.370,353,15,42,,
T,2025-10-21 16:40:58,51.48825159,0.28595298,12.32,38.648,,6.000,352,15,42,,
T,2025-10-21 16:40:59,51.48830672,0.28595637,12.53,38.899,,6.780,352,15,42,,
T,2025-10-21 16:41:00,51.48837748,0.28595120,12.32,39.461,,7.260,355,15,42,,
T,2025-10-21 16:41:01,51.48844216,0.28593867,12.34,39.778,,7.220,356,16,42,,
T,2025-10-21 16:41:02,51.48851795,0.28593633,12.45,40.925,,6.950,2,16,42,,
T,2025-10-21 16:41:03,51.48862068,0.28591273,12.57,40.614,,7.860,351,16,42,,
T,2025-10-21 16:41:04,51.48868433,0.28590592,12.92,41.035,,7.190,355,16,42,,
T,2025-10-21 16:41:05,51.48874787,0.28589012,12.84,41.327,,7.500,353,15,42,,
T,2025-10-21 16:41:06,51.48885860,0.28586484,12.39,40.936,,9.780,352,16,42,,
T,2025-10-21 16:41:07,51.48893577,0.28584955,12.10,41.139,,8.540,352,16,42,,
T,2025-10-21 16:41:08,51.48902074,0.28584209,12.06,41.662,,8.210,356,16,42,,
T,2025-10-21 16:41:09,51.48912379,0.28581832,12.40,41.625,,8.410,351,16,42,,
T,2025-10-21 16:41:10,51.48917632,0.28579560,12.45,42.749,,6.950,348,14,42,,
T,2025-10-21 16:41:11,51.48920005,0.28581717,12.37,42.774,,3.370,3,16,41,,
T,2025-10-21 16:41:12,51.48922855,0.28580656,12.25,42.477,,3.280,352,16,42,,
T,2025-10-21 16:41:13,51.48927323,0.28578147,11.65,42.533,,3.400,356,16,42,,
T,2025-10-21 16:41:14,51.48930897,0.28577003,11.71,42.378,,4.220,350,16,42,,
T,2025-10-21 16:41:15,51.48934695,0.28576888,11.41,42.129,,4.030,354,16,42,,
T,2025-10-21 16:41:16,51.48937787,0.28576409,11.46,42.378,,3.950,354,17,42,,
T,2025-10-21 16:41:17,51.48941066,0.28577587,11.54,42.792,,4.420,2,16,42,,
T,2025-10-21 16:41:18,51.48947022,0.28580133,11.48,43.554,,6.220,2,16,42,,
T,2025-10-21 16:41:19,51.48951833,0.28578426,11.89,43.920,,7.500,359,17,42,,
T,2025-10-21 16:41:20,51.48959886,0.28581472,11.22,43.596,,9.720,5,18,42,,
T,2025-10-21 16:41:21,51.48967936,0.28585806,11.27,42.095,,10.350,4,18,42,,
T,2025-10-21 16:41:22,51.48977389,0.28593057,11.00,38.782,,11.770,6,16,42,,
T,2025-10-21 16:41:23,51.48987283,0.28593459,11.17,39.730,,11.100,6,14,42,,
T,2025-10-21 16:41:24,51.48993964,0.28600798,11.38,36.626,,10.970,8,13,42,,
T,2025-10-21 16:41:25,51.49004396,0.28603851,11.33,36.385,,11.190,8,12,42,,
T,2025-10-21 16:41:26,51.49014076,0.28603078,11.08,35.943,,10.640,4,12,42,,
T,2025-10-21 16:41:27,51.49023028,0.28603554,11.23,36.146,,10.730,4,13,42,,
T,2025-10-21 16:41:28,51.49032079,0.28604907,11.65,37.384,,10.260,1,14,42,,
T,2025-10-21 16:41:29,51.49043793,0.28602520,12.48,37.981,,10.920,356,16,42,,
T,2025-10-21 16:41:30,51.49049571,0.28591750,12.07,38.758,,9.420,338,16,42,,
T,2025-10-21 16:41:31,51.49056899,0.28582471,12.06,39.989,,9.650,333,16,42,,
T,2025-10-21 16:41:32,51.49064411,0.28574409,12.04,40.105,,9.100,325,16,42,,
T,2025-10-21 16:41:33,51.49070240,0.28563731,11.86,39.919,,10.140,315,16,42,,
T,2025-10-21 16:41:34,51.49075350,0.28550006,11.60,40.684,,10.470,300,15,42,,
T,2025-10-21 16:41:35,51.49079382,0.28535189,11.41,40.732,,10.690,289,14,42,,
T,2025-10-21 16:41:36,51.49081751,0.28520577,11.18,41.097,,10.160,285,15,42,,
T,2025-10-21 16:41:37,51.49082730,0.28503321,11.00,41.390,,11.380,268,14,42,,
T,2025-10-21 16:41:38,51.49083198,0.28487074,11.04,41.014,,11.070,268,14,42,,
T,2025-10-21 16:41:39,51.49082795,0.28470770,10.95,40.826,,11.230,267,13,42,,
T,2025-10-21 16:41:40,51.49081718,0.28453216,10.79,41.897,,12.200,264,13,42,,
T,2025-10-21 16:41:41,51.49080239,0.28435555,10.64,41.607,,11.940,261,12,42,,
T,2025-10-21 16:41:42,51.49078830,0.28417851,10.80,40.818,,12.450,260,12,42,,
T,2025-10-21 16:41:43,51.49076645,0.28401002,10.70,40.939,,11.910,259,12,42,,
T,2025-10-21 16:41:44,51.49075479,0.28382454,10.78,41.983,,12.440,259,12,42,,
T,2025-10-21 16:41:45,51.49073544,0.28365524,10.78,41.388,,12.320,259,13,42,,
T,2025-10-21 16:41:46,51.49071516,0.28348277,10.57,40.922,,11.910,259,13,42,,
T,2025-10-21 16:41:47,51.49069251,0.28331558,10.46,42.112,,11.140,259,13,42,,
T,2025-10-21 16:41:48,51.49068074,0.28317337,10.52,41.690,,9.530,259,12,42,,
T,2025-10-21 16:41:49,51.49066873,0.28304394,10.62,43.570,,9.310,259,12,42,,
T,2025-10-21 16:41:50,51.49066045,0.28297727,10.47,43.947,,4.900,259,12,42,,
T,2025-10-21 16:41:51,51.49064953,0.28286908,10.84,44.204,,6.650,258,12,42,,
T,2025-10-21 16:41:52,51.49064400,0.28278606,11.42,45.063,,5.960,256,12,42,,
T,2025-10-21 16:41:53,51.49063059,0.28270072,11.92,45.240,,5.660,258,11,42,,
T,2025-10-21 16:41:54,51.49061985,0.28261738,12.16,44.973,,5.650,258,12,42,,
T,2025-10-21 16:41:55,51.49061978,0.28256276,11.32,44.727,,4.940,262,12,42,,
T,2025-10-21 16:41:56,51.49061213,0.28248816,11.51,45.852,,5.940,262,12,41,,
T,2025-10-21 16:41:57,51.49059769,0.28237118,11.15,45.576,,7.440,259,11,42,,
T,2025-10-21 16:41:58,51.49058547,0.28227883,11.41,45.363,,6.590,258,11,42,,
T,2025-10-21 16:41:59,51.49057343,0.28220963,11.23,45.864,,5.410,250,11,40,,
T,2025-10-21 16:42:00,51.49055984,0.28216988,11.82,45.518,,5.050,250,10,41,,
T,2025-10-21 16:42:01,51.49054909,0.28215274,11.56,44.547,,3.220,236,11,42,,
T,2025-10-21 16:42:02,51.49052334,0.28218147,11.00,45.137,,3.400,189,13,42,,
T,2025-10-21 16:42:03,51.49048068,0.28217156,11.04,45.770,,4.700,180,14,42,,
T,2025-10-21 16:42:04,51.49043539,0.28219293,10.95,44.608,,4.810,172,15,42,,
T,2025-10-21 16:42:05,51.49038670,0.28217570,10.82,45.388,,5.630,180,16,42,,
T,2025-10-21 16:42:06,51.49034237,0.28217968,11.02,44.455,,5.260,185,17,42,,
T,2025-10-21 16:42:07,51.49029432,0.28216589,11.63,44.778,,5.340,188,17,42,,
T,2025-10-21 16:42:08,51.49024743,0.28215542,12.79,45.180,,5.300,187,16,42,,
T,2025-10-21 16:42:09,51.49020008,0.28214639,14.35,45.162,,5.300,187,15,42,,
T,2025-10-21 16:42:10,51.49015279,0.28213751,16.32,45.162,,5.300,187,15,42,,
T,2025-10-21 16:44:12,51.48967263,0.28244064,10.36,40.004,,0.250,330,15,42,,
T,2025-10-21 16:44:13,51.48966747,0.28243696,9.51,39.561,,0.260,349,17,42,,
T,2025-10-21 16:44:14,51.48966077,0.28242967,8.67,40.760,,0.520,346,17,42,,
T,2025-10-21 16:44:15,51.48965564,0.28242178,7.83,42.655,,0.600,2,18,42,,
T,2025-10-21 16:44:16,51.48965251,0.28241519,7.36,42.852,,0.380,13,18,42,,
T,2025-10-21 16:44:17,51.48964852,0.28241419,7.62,43.054,,0.480,45,15,42,,
T,2025-10-21 16:44:18,51.48964525,0.28241658,8.63,43.028,,0.480,63,15,42,,
T,2025-10-21 16:44:19,51.48964284,0.28241910,10.50,43.134,,0.420,52,15,42,,
T,2025-10-21 16:45:14,51.48913285,0.28362339,23.68,36.749,,0.330,344,14,42,,
T,2025-10-21 16:45:15,51.48912901,0.28361671,22.97,37.344,,0.570,315,13,42,,
T,2025-10-21 16:45:16,51.48912143,0.28360033,22.48,36.778,,0.630,297,13,42,,
T,2025-10-21 16:45:17,51.48911230,0.28358282,22.01,36.570,,0.700,265,13,42,,
T,2025-10-21 16:45:18,51.48910249,0.28357324,19.72,35.882,,0.000,,13,42,,
T,2025-10-21 16:45:19,51.48909431,0.28355921,18.59,34.310,,0.240,239,12,42,,
T,2025-10-21 16:45:20,51.48908859,0.28354646,19.20,34.303,,0.240,306,10,42,,
T,2025-10-21 16:45:21,51.48908463,0.28352991,20.44,33.957,,0.510,290,10,42,,
T,2025-10-21 16:45:22,51.48907643,0.28351158,21.24,33.053,,0.440,279,10,42,,
T,2025-10-21 16:45:23,51.48907044,0.28349833,21.21,31.521,,0.320,274,10,42,,
T,2025-10-21 16:45:24,51.48907441,0.28348050,20.35,30.307,,0.970,291,11,42,,
T,2025-10-21 16:45:25,51.48907451,0.28346439,19.12,31.732,,0.330,285,12,42,,
T,2025-10-21 16:45:26,51.48907711,0.28344932,18.01,30.160,,0.000,,13,42,,
T,2025-10-21 16:45:27,51.48906878,0.28343448,16.02,28.727,,0.000,,15,42,,
T,2025-10-21 16:45:28,51.48908324,0.28343643,14.34,28.603,,0.000,,17,42,,
T,2025-10-21 16:45:29,51.48909489,0.28344235,13.18,31.373,,0.000,,18,42,,
T,2025-10-21 16:45:30,51.48910399,0.28345069,11.91,32.727,,0.000,,18,42,,
T,2025-10-21 16:45:31,51.48910626,0.28346525,10.08,36.461,,0.000,,19,42,,
T,2025-10-21 16:45:32,51.48911269,0.28347822,9.55,36.167,,0.000,,21,42,,
T,2025-10-21 16:45:33,51.48911998,0.28348358,9.53,36.989,,0.000,,21,42,,
T,2025-10-21 16:45:34,51.48912273,0.28348539,8.78,37.713,,0.000,,20,42,,
T,2025-10-21 16:45:35,51.48912339,0.28348433,8.58,37.860,,0.000,,20,42,,
T,2025-10-21 16:45:36,51.48912269,0.28348401,7.79,39.455,,0.000,,21,42,,
T,2025-10-21 16:45:37,51.48912335,0.28348759,7.52,39.299,,0.000,,20,42,,
T,2025-10-21 16:45:38,51.48912649,0.28348292,6.93,43.931,,0.000,,19,42,,
T,2025-10-21 16:45:39,51.48912347,0.28347602,6.45,47.067,,0.000,,20,42,,
T,2025-10-21 16:45:40,51.48911961,0.28346845,6.20,47.037,,0.000,,20,41,,
T,2025-10-21 16:45:41,51.48911705,0.28346526,5.65,49.441,,0.000,,22,42,,
T,2025-10-21 16:45:42,51.48911063,0.28346163,5.43,48.829,,0.000,,22,42,,
T,2025-10-21 16:45:43,51.48910627,0.28345879,5.43,48.679,,0.000,,22,42,,
T,2025-10-21 16:45:44,51.48910530,0.28345754,5.47,48.989,,0.000,,23,42,,
T,2025-10-21 16:45:45,51.48910465,0.28345722,5.43,49.001,,0.000,,24,42,,
T,2025-10-21 16:45:46,51.48910472,0.28345796,5.38,49.710,,0.000,,24,42,,
T,2025-10-21 16:45:47,51.48910405,0.28345838,5.11,49.909,,0.000,,22,42,,
